#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         STP>Solar-Terrestrial Physics
#     SOURCE_NAME                     SOLO>Solar Orbiter
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#     DATA_TYPE                       L2>Level 2 Calibrated Data
#     DESCRIPTOR                      SWA-PAS>Solar Wind Analyser / Proton-Alpha Sensor
#     DATA_VERSION                    02
#     PI_NAME                         C.J. Owen
#     PI_AFFILIATION                  MSSL-UCL, University College London, UK
#     TEXT                            Moments computed from the Proton part of ion distribution function measured                           
#                                      by PAS                                                                                                
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Solar Orbiter
#     LOGICAL_SOURCE                  solo_L2_swa-pas-grnd-mom
#     LOGICAL_FILE_ID                 solo_L2_swa-pas-grnd-mom_20200707_V02
#     LOGICAL_SOURCE_DESCRIPTION      Solar Orbiter Level 2 Ground Calculated Moments Data from Solar Wind Analyser                         
#                                      (SWA) Proton-Alpha Sensor (PAS)                                                                       
#     RULES_OF_USE                    Consult with MSSL-UCL before using
#     GENERATED_BY                    IRAP - Toulouse
#     GENERATION_DATE                 2024-04-21T20:46:24
#     MODS                            2020/10/26 - A. Fedorov, A. Barthe - Initial version
#     SOFTWARE_VERSION                pas_process_9_1 - 2021/12/02
#     CALIBRATION_VERSION             solo_CAL_catalog_20211108_V83.txt
#     PARENTS                         solo_L1_swa-pas-3d_20240323_V01.cdf
#                                     solo_ANC_soc-flown-mk_V111_20240417_002.tm
#     CDAWEB_PARENTS                  solo_l2_swa-pas-grnd-mom_00000000_v01
#                                     solo_l2_swa-pas-grnd-mom_20240323_v02, solo_l2_swa-pas-grnd-mom_20240324_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000
#  2. Velocity in RTN frame
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,VR_RTN_km/s,VT_RTN_km/s,VN_RTN_km/s
2024-03-24T01:02:50.354032000Z,742.357,-0.273335,-19.0017
2024-03-24T01:02:52.354036000Z,728.977,-4.49783,-22.3399
2024-03-24T01:02:54.354040000Z,721.975,4.99657,-8.78450
2024-03-24T01:02:56.354044000Z,737.145,6.31106,-8.56543
2024-03-24T01:02:58.354047000Z,734.092,-0.315841,-17.8576
2024-03-24T01:03:00.354051000Z,746.310,-1.94733,-18.7225
2024-03-24T01:03:02.354055000Z,744.653,-0.0365824,-14.7320
2024-03-24T01:03:04.354058000Z,732.629,-0.412428,-13.4816
2024-03-24T01:03:06.354062000Z,724.012,0.415775,-12.6553
2024-03-24T01:03:08.354066000Z,725.228,-0.685390,-15.6039
2024-03-24T01:03:10.354070000Z,726.119,-1.03740,-18.6504
2024-03-24T01:03:12.354073000Z,743.167,-12.1137,-33.4511
2024-03-24T01:03:14.354077000Z,744.291,-0.258429,-16.2532
2024-03-24T01:03:16.354081000Z,747.324,-3.61538,-21.3622
2024-03-24T01:03:18.354084000Z,733.518,-11.7240,-33.9740
2024-03-24T01:03:20.354088000Z,742.471,-7.80070,-30.9220
2024-03-24T01:03:22.354092000Z,741.118,-7.74646,-29.2020
2024-03-24T01:03:24.354095000Z,740.147,-1.32805,-17.4413
2024-03-24T01:03:26.354099000Z,739.103,-7.93955,-26.0657
2024-03-24T01:03:28.354103000Z,758.310,-35.5036,-54.4952
2024-03-24T01:03:30.354107000Z,747.008,-11.7431,-33.5230
2024-03-24T01:03:32.354110000Z,746.112,-14.2839,-36.3752
2024-03-24T01:03:34.354114000Z,747.654,-4.18642,-22.4302
2024-03-24T01:03:36.354118000Z,751.727,-12.5910,-33.5229
2024-03-24T01:03:38.354121000Z,746.514,-12.5515,-32.5717
2024-03-24T01:03:44.354133000Z,746.628,-15.0599,-34.6493
2024-03-24T01:03:48.354140000Z,745.740,-17.0848,-35.9903
2024-03-24T01:03:50.354144000Z,747.681,-19.3337,-37.6127
2024-03-24T01:03:52.354147000Z,743.943,-11.7172,-27.9281
2024-03-24T01:03:54.354151000Z,736.727,-15.1602,-32.2319
2024-03-24T01:03:56.354155000Z,744.443,-19.1248,-37.9788
2024-03-24T01:03:58.354159000Z,747.213,-17.0346,-35.3099
2024-03-24T01:04:00.354162000Z,743.636,-17.4226,-34.6129
2024-03-24T01:04:02.354166000Z,751.866,-15.0654,-30.6292
2024-03-24T01:04:04.354170000Z,754.394,-13.2644,-29.6517
2024-03-24T01:04:06.354173000Z,754.100,-14.4896,-32.2027
2024-03-24T01:04:08.354177000Z,752.167,-16.7648,-33.3931
2024-03-24T01:04:10.354181000Z,743.793,-20.0724,-36.2892
2024-03-24T01:04:12.354185000Z,747.827,-18.9726,-33.1767
2024-03-24T01:04:14.354188000Z,741.603,-18.0114,-33.1528
2024-03-24T01:04:16.354192000Z,741.894,-15.7228,-29.4584
2024-03-24T01:04:18.354196000Z,745.836,-21.9375,-38.6018
2024-03-24T01:04:20.354199000Z,741.073,-28.0479,-40.9885
2024-03-24T01:04:22.354203000Z,747.543,-21.9523,-38.8490
2024-03-24T01:04:24.354207000Z,740.499,-28.4885,-42.0739
2024-03-24T01:04:26.354211000Z,743.679,-30.3075,-47.3477
2024-03-24T01:04:28.354214000Z,743.066,-31.1686,-45.6766
2024-03-24T01:04:30.354218000Z,746.036,-31.0380,-45.9265
2024-03-24T01:04:32.354222000Z,738.192,-28.7012,-43.2762
2024-03-24T01:04:34.354225000Z,736.771,-27.8466,-40.4838
2024-03-24T01:04:36.354229000Z,746.046,-26.6004,-41.5201
2024-03-24T01:04:38.354233000Z,745.863,-31.8638,-48.2827
2024-03-24T01:04:40.354237000Z,749.849,-28.2121,-44.7878
2024-03-24T01:04:42.354240000Z,739.338,-30.2562,-45.7555
2024-03-24T01:04:44.354244000Z,740.166,-27.9001,-44.3184
2024-03-24T01:04:46.354248000Z,738.630,-33.0773,-49.2195
2024-03-24T01:04:48.354251000Z,739.911,-34.2634,-50.4631
2024-03-24T01:04:50.354255000Z,746.345,-30.2253,-47.4322
2024-03-24T01:04:52.354259000Z,739.280,-33.5135,-47.8566
2024-03-24T01:04:54.354263000Z,739.163,-30.8023,-46.0215
2024-03-24T01:04:56.354266000Z,741.412,-29.1923,-44.5213
2024-03-24T01:04:58.354270000Z,735.463,-33.9103,-49.4911
2024-03-24T01:05:00.354274000Z,742.721,-24.7759,-42.9903
2024-03-24T01:05:02.354277000Z,741.846,-19.6526,-39.7386
2024-03-24T01:05:04.354281000Z,738.953,-24.4383,-45.4789
2024-03-24T01:05:06.354285000Z,740.994,-23.0786,-44.9969
2024-03-24T01:05:08.354289000Z,747.055,-20.0955,-39.1582
2024-03-24T01:05:10.354292000Z,745.211,-17.2166,-37.5806
2024-03-24T01:05:12.354296000Z,745.596,-17.2894,-35.4920
2024-03-24T01:05:14.354300000Z,744.115,-9.76401,-25.1570
2024-03-24T01:05:16.354303000Z,744.676,-9.57901,-18.8278
2024-03-24T01:05:18.354307000Z,750.625,-7.58876,-22.5759
2024-03-24T01:05:24.354318000Z,748.958,-7.65517,-23.8318
2024-03-24T01:05:28.354326000Z,749.061,-11.2365,-24.3712
2024-03-24T01:05:30.354329000Z,750.150,-0.231102,-15.2047
2024-03-24T01:05:32.354333000Z,749.431,-1.15523,-15.1853
2024-03-24T01:05:34.354337000Z,741.434,-4.40418,-16.4554
2024-03-24T01:05:36.354340000Z,741.864,-3.97716,-18.0942
2024-03-24T01:05:38.354344000Z,741.025,-5.30590,-19.0950
2024-03-24T01:05:40.354348000Z,737.617,-7.13162,-22.5697
2024-03-24T01:05:42.354351000Z,742.287,-3.24179,-19.9642
2024-03-24T01:05:44.354355000Z,738.964,-1.92673,-15.9922
2024-03-24T01:05:46.354359000Z,739.397,-6.62371,-21.0744
2024-03-24T01:05:48.354363000Z,738.029,-8.13629,-21.0232
2024-03-24T01:05:50.354366000Z,742.632,-4.24566,-20.3943
2024-03-24T01:05:52.354370000Z,735.151,-14.9641,-33.9395
2024-03-24T01:05:54.354374000Z,736.634,-6.87254,-23.4395
2024-03-24T01:05:56.354377000Z,741.130,-8.30152,-27.7389
2024-03-24T01:05:58.354381000Z,749.576,-6.88289,-28.2190
2024-03-24T01:06:00.354385000Z,739.161,-4.66911,-21.4972
2024-03-24T01:06:02.354389000Z,738.280,-12.4607,-32.4758
2024-03-24T01:06:04.354392000Z,736.071,-13.6205,-31.1879
2024-03-24T01:06:06.354396000Z,739.878,-10.8492,-30.6195
2024-03-24T01:06:08.354400000Z,735.575,-12.8804,-30.4596
2024-03-24T01:06:10.354403000Z,734.441,-14.0444,-32.1609
2024-03-24T01:06:12.354407000Z,734.837,-12.9680,-31.0539
2024-03-24T01:06:14.354411000Z,734.409,-8.90404,-27.1354
2024-03-24T01:06:16.354415000Z,730.298,-13.6898,-31.5607
2024-03-24T01:06:18.354418000Z,731.068,-10.7584,-28.0534
2024-03-24T01:06:20.354422000Z,731.382,-13.1180,-35.2726
2024-03-24T01:06:22.354426000Z,734.190,-12.3628,-29.8347
2024-03-24T01:06:24.354429000Z,736.752,-12.8402,-34.3826
2024-03-24T01:06:26.354433000Z,731.766,-11.6764,-36.0084
2024-03-24T01:06:28.354437000Z,736.467,-13.6034,-34.4625
2024-03-24T01:06:30.354441000Z,724.510,-8.28537,-25.4533
2024-03-24T01:06:32.354444000Z,733.705,-10.6217,-32.6598
2024-03-24T01:06:34.354448000Z,745.488,-9.04513,-26.6187
2024-03-24T01:06:36.354452000Z,744.278,-4.36240,-25.7283
2024-03-24T01:06:38.354455000Z,732.059,-8.97545,-36.4144
2024-03-24T01:06:40.354459000Z,727.015,-7.51472,-35.0094
2024-03-24T01:06:42.354463000Z,733.538,-7.27120,-32.1185
2024-03-24T01:06:44.354467000Z,731.006,-4.59603,-26.6782
2024-03-24T01:06:46.354470000Z,740.391,-7.81451,-32.6478
2024-03-24T01:06:48.354474000Z,730.730,-5.61386,-31.0672
2024-03-24T01:06:50.354478000Z,733.922,-6.24636,-30.0883
2024-03-24T01:06:52.354482000Z,735.686,-6.92690,-36.5257
2024-03-24T01:06:54.354485000Z,735.170,-4.04322,-30.2130
2024-03-24T01:06:56.354489000Z,733.491,-6.49230,-37.7822
2024-03-24T01:06:58.354493000Z,736.889,-5.66866,-34.5002
2024-03-24T01:07:04.354504000Z,736.156,-0.662301,-25.3337
2024-03-24T01:07:08.354511000Z,737.171,-2.28139,-31.0893
2024-03-24T01:07:10.354515000Z,741.889,-3.75615,-32.3386
2024-03-24T01:07:12.354519000Z,738.383,-4.81056,-30.0073
2024-03-24T01:07:14.354522000Z,734.825,-5.38593,-28.5904
2024-03-24T01:07:16.354526000Z,742.711,-7.63538,-26.4742
2024-03-24T01:07:18.354530000Z,744.399,-8.99902,-32.1359
2024-03-24T01:07:20.354534000Z,743.570,-8.04858,-31.5482
2024-03-24T01:07:22.354537000Z,744.798,-6.98784,-31.2403
2024-03-24T01:07:24.354541000Z,748.527,-8.99100,-35.3791
2024-03-24T01:07:26.354545000Z,745.044,-8.99816,-35.0444
2024-03-24T01:07:28.354548000Z,741.378,-7.09650,-29.8609
2024-03-24T01:07:30.354552000Z,742.586,-7.14633,-27.4608
2024-03-24T01:07:32.354556000Z,739.698,-5.72158,-21.8363
2024-03-24T01:07:34.354559000Z,739.683,-5.80075,-25.8588
2024-03-24T01:07:36.354563000Z,739.373,-9.87981,-28.1596
2024-03-24T01:07:38.354567000Z,740.951,-10.6915,-27.8208
2024-03-24T01:07:40.354570000Z,741.102,-9.99937,-26.8380
2024-03-24T01:07:42.354574000Z,743.011,-11.9092,-31.0644
2024-03-24T01:07:44.354578000Z,747.891,-13.0866,-37.5821
2024-03-24T01:07:46.354582000Z,743.815,-9.59338,-30.7348
2024-03-24T01:07:48.354585000Z,742.980,-1.54320,-24.6578
2024-03-24T01:07:50.354589000Z,738.470,0.648832,-21.8816
2024-03-24T01:07:52.354593000Z,739.392,-1.54525,-24.8646
2024-03-24T01:07:54.354596000Z,741.355,-8.09124,-28.4668
2024-03-24T01:07:56.354600000Z,740.812,-4.08257,-12.2218
2024-03-24T01:07:58.354604000Z,735.691,-9.49458,-20.1848
2024-03-24T01:08:00.354608000Z,739.324,-8.36730,-18.6263
2024-03-24T01:08:02.354611000Z,741.999,-7.66723,-14.8572
2024-03-24T01:08:04.354615000Z,741.060,-6.54587,-19.3580
2024-03-24T01:08:06.354619000Z,744.030,-5.70704,-16.6583
2024-03-24T01:08:08.354622000Z,738.541,-5.32120,-15.7390
2024-03-24T01:08:10.354626000Z,737.376,-5.88045,-13.7009
2024-03-24T01:08:12.354630000Z,738.623,-6.14608,-14.2010
2024-03-24T01:08:14.354634000Z,737.031,-7.93453,-12.5533
2024-03-24T01:08:16.354637000Z,737.861,-5.51287,-12.0481
2024-03-24T01:08:18.354641000Z,742.146,-8.69664,-27.8261
2024-03-24T01:08:20.354645000Z,736.820,-11.1280,-30.3626
2024-03-24T01:08:22.354648000Z,750.238,-12.1492,-27.5001
2024-03-24T01:08:24.354652000Z,750.240,-5.97086,-18.3651
2024-03-24T01:08:26.354656000Z,742.098,-6.79663,-17.2929
2024-03-24T01:08:28.354660000Z,744.932,-4.79203,-15.7772
2024-03-24T01:08:30.354663000Z,745.659,-11.6634,-34.3432
2024-03-24T01:08:32.354667000Z,743.358,-8.89276,-30.4920
2024-03-24T01:08:34.354671000Z,752.578,-6.96171,-34.5484
2024-03-24T01:08:36.354674000Z,735.713,-2.82155,-14.2502
2024-03-24T01:08:38.354678000Z,756.988,-9.73387,-31.4588
2024-03-24T01:08:44.354689000Z,749.038,-26.9021,-49.4399
2024-03-24T01:08:48.354697000Z,750.734,-23.4114,-48.6438
2024-03-24T01:08:50.354700000Z,755.091,-14.1170,-41.1040
2024-03-24T01:08:52.354704000Z,753.476,-8.84928,-33.5154
2024-03-24T01:08:54.354708000Z,753.084,-9.12739,-33.2604
2024-03-24T01:08:56.354712000Z,759.209,-6.81594,-15.3024
2024-03-24T01:08:58.354715000Z,754.133,-7.72112,-24.0841
2024-03-24T01:09:00.354719000Z,757.312,-9.05005,-25.9384
2024-03-24T01:09:02.354723000Z,754.470,-7.53703,-21.1227
2024-03-24T01:09:04.354726000Z,755.368,-7.80291,-25.2786
2024-03-24T01:09:06.354730000Z,756.945,-8.01622,-21.3333
2024-03-24T01:09:08.354734000Z,764.391,-1.00000e+31,-62.6322
2024-03-24T01:09:10.354738000Z,763.696,-45.0447,-62.6319
2024-03-24T01:09:12.354741000Z,769.049,-39.4926,-61.9012
2024-03-24T01:09:14.354745000Z,767.781,-34.8643,-61.1587
2024-03-24T01:09:16.354749000Z,766.838,-41.8514,-56.4767
2024-03-24T01:09:18.354752000Z,768.761,-44.8840,-59.7893
2024-03-24T01:09:20.354756000Z,773.796,-43.5019,-58.3866
2024-03-24T01:09:22.354760000Z,769.336,-37.5971,-56.0767
2024-03-24T01:09:24.354764000Z,767.824,-36.9365,-52.9203
2024-03-24T01:09:26.354767000Z,766.920,-33.3410,-52.3552
2024-03-24T01:09:28.354771000Z,766.513,-28.6284,-49.4793
2024-03-24T01:09:30.354775000Z,774.050,-31.3458,-49.3534
2024-03-24T01:09:32.354778000Z,762.704,-17.7678,-40.8051
2024-03-24T01:09:34.354782000Z,778.272,-32.2591,-50.7331
2024-03-24T01:09:36.354786000Z,777.253,-29.7552,-49.6061
2024-03-24T01:09:38.354790000Z,778.395,-26.7218,-47.0369
2024-03-24T01:09:40.354793000Z,767.596,-18.5453,-34.6195
2024-03-24T01:09:42.354797000Z,767.943,-18.0992,-41.2936
2024-03-24T01:09:44.354801000Z,772.165,-16.5906,-36.0673
2024-03-24T01:09:46.354804000Z,765.774,-16.6325,-34.5159
2024-03-24T01:09:48.354808000Z,762.296,-16.3384,-40.3687
2024-03-24T01:09:50.354812000Z,765.019,-12.8431,-27.6248
2024-03-24T01:09:52.354815000Z,763.376,-6.01577,-10.8559
2024-03-24T01:09:54.354819000Z,763.670,-5.70516,-12.1403
2024-03-24T01:09:56.354823000Z,765.135,-5.73889,-12.7102
2024-03-24T01:09:58.354827000Z,765.615,-6.76745,-15.8402
2024-03-24T01:10:00.354830000Z,765.202,-6.49761,-16.3944
2024-03-24T01:10:02.354834000Z,761.818,-6.28971,-16.2929
2024-03-24T01:10:04.354838000Z,764.167,-6.50733,-15.9975
2024-03-24T01:10:06.354841000Z,767.611,-9.23141,-19.8597
2024-03-24T01:10:08.354845000Z,757.451,-6.77330,-17.4936
2024-03-24T01:10:10.354849000Z,764.580,-21.4767,-47.5544
2024-03-24T01:10:12.354853000Z,769.486,-14.1762,-34.9984
2024-03-24T01:10:14.354856000Z,772.689,-24.6654,-46.8986
2024-03-24T01:10:16.354860000Z,772.665,-23.4360,-47.1976
2024-03-24T01:10:18.354864000Z,791.831,-37.5251,-46.9414
2024-03-24T01:10:24.354875000Z,784.867,-19.9306,-34.2141
2024-03-24T01:10:28.354882000Z,758.314,-13.2968,-33.9025
2024-03-24T01:10:30.354886000Z,765.456,-14.6638,-37.5860
2024-03-24T01:10:32.354890000Z,764.306,-15.6114,-38.5443
2024-03-24T01:10:34.354893000Z,758.122,-9.00934,-26.2982
2024-03-24T01:10:36.354897000Z,762.009,-8.67627,-23.5797
2024-03-24T01:10:38.354901000Z,752.593,-8.08754,-18.8817
2024-03-24T01:10:40.354905000Z,755.917,-5.61424,-14.7255
2024-03-24T01:10:42.354908000Z,753.399,-5.35914,-13.8589
2024-03-24T01:10:44.354912000Z,756.850,-3.30960,-13.2724
2024-03-24T01:10:46.354916000Z,765.426,-3.48445,-12.6961
2024-03-24T01:10:48.354919000Z,764.479,-11.4239,-30.4207
2024-03-24T01:10:50.354923000Z,761.264,-6.33856,-23.8565
2024-03-24T01:10:52.354927000Z,757.569,-7.79957,-24.7317
2024-03-24T01:10:54.354931000Z,755.637,-9.96405,-29.2003
2024-03-24T01:10:56.354934000Z,766.837,-4.44254,-14.7096
2024-03-24T01:10:58.354938000Z,753.013,-5.38635,-20.3197
2024-03-24T01:11:00.354942000Z,757.345,-11.3386,-36.6973
2024-03-24T01:11:02.354945000Z,760.762,-11.5586,-34.9819
2024-03-24T01:11:04.354949000Z,758.172,-9.24039,-33.9691
2024-03-24T01:11:06.354953000Z,766.733,-14.8640,-40.9582
2024-03-24T01:11:08.354957000Z,767.070,-15.6419,-39.1347
2024-03-24T01:11:10.354960000Z,770.037,-22.9155,-48.0311
2024-03-24T01:11:12.354964000Z,774.629,-19.0995,-41.3663
2024-03-24T01:11:14.354968000Z,772.977,-16.6858,-40.1091
2024-03-24T01:11:16.354971000Z,782.899,-33.8663,-57.4831
2024-03-24T01:11:18.354975000Z,777.144,-20.7194,-40.2421
2024-03-24T01:11:20.354979000Z,775.708,-27.2779,-52.8207
2024-03-24T01:11:22.354982000Z,770.019,-16.3781,-42.0154
2024-03-24T01:11:24.354986000Z,772.558,-17.1127,-48.0099
2024-03-24T01:11:26.354990000Z,770.695,-20.4726,-46.1367
2024-03-24T01:11:28.354994000Z,772.648,-14.5143,-41.1654
2024-03-24T01:11:30.354997000Z,771.537,-17.0426,-44.3444
2024-03-24T01:11:32.355001000Z,763.936,-17.6905,-47.4322
2024-03-24T01:11:34.355005000Z,763.621,-10.4592,-42.9921
2024-03-24T01:11:36.355008000Z,770.251,-21.5864,-48.7605
2024-03-24T01:11:38.355012000Z,774.773,-19.8232,-46.2866
2024-03-24T01:11:40.355016000Z,774.321,-17.4542,-47.9663
2024-03-24T01:11:42.355020000Z,773.110,-19.0185,-48.8062
2024-03-24T01:11:44.355023000Z,770.702,-14.7346,-49.6300
2024-03-24T01:11:46.355027000Z,768.605,-14.3147,-51.9961
2024-03-24T01:11:48.355031000Z,771.500,-15.1360,-50.9318
2024-03-24T01:11:50.355034000Z,771.793,-17.1551,-52.5389
2024-03-24T01:11:52.355038000Z,773.198,-18.5515,-52.9004
2024-03-24T01:11:54.355042000Z,777.420,-27.7390,-56.8322
2024-03-24T01:11:56.355046000Z,777.722,-17.8841,-51.7318
2024-03-24T01:11:58.355049000Z,775.068,-21.1611,-56.1897
2024-03-24T01:12:04.355060000Z,772.302,-11.1281,-52.4614
2024-03-24T01:12:08.355068000Z,782.917,-23.4296,-52.9621
2024-03-24T01:12:10.355072000Z,778.318,-21.7717,-54.2859
2024-03-24T01:12:12.355075000Z,770.396,-9.25150,-51.0366
2024-03-24T01:12:14.355079000Z,785.732,-24.3267,-50.5749
2024-03-24T01:12:16.355083000Z,776.353,-17.0509,-54.8684
2024-03-24T01:12:18.355086000Z,776.121,-18.2456,-55.7362
2024-03-24T01:12:20.355090000Z,776.284,-21.5935,-56.4435
2024-03-24T01:12:22.355094000Z,777.943,-20.4713,-53.9372
2024-03-24T01:12:24.355098000Z,776.939,-19.1273,-54.2638
2024-03-24T01:12:26.355101000Z,774.470,-14.7246,-53.1494
2024-03-24T01:12:28.355105000Z,777.749,-29.9660,-58.6300
2024-03-24T01:12:30.355109000Z,781.338,-24.9671,-55.0158
2024-03-24T01:12:32.355112000Z,779.346,-26.6343,-57.5071
2024-03-24T01:12:34.355116000Z,775.524,-26.2837,-58.3544
2024-03-24T01:12:36.355120000Z,777.968,-26.3839,-55.5692
2024-03-24T01:12:38.355124000Z,775.578,-18.8304,-52.1548
2024-03-24T01:12:40.355127000Z,770.909,-28.4271,-60.1529
2024-03-24T01:12:42.355131000Z,783.548,-22.7486,-50.4631
2024-03-24T01:12:44.355135000Z,776.333,-26.7841,-56.7319
2024-03-24T01:12:46.355138000Z,777.877,-18.6673,-54.4494
2024-03-24T01:12:48.355142000Z,777.067,-21.6952,-58.6562
2024-03-24T01:12:50.355146000Z,779.301,-22.6923,-57.6243
2024-03-24T01:12:52.355150000Z,778.079,-26.0225,-59.8484
2024-03-24T01:12:54.355153000Z,779.883,-19.6622,-53.9072
2024-03-24T01:12:56.355157000Z,776.771,-23.5447,-57.8703
2024-03-24T01:12:58.355161000Z,777.729,-22.9496,-57.2743
2024-03-24T01:13:00.355164000Z,779.115,-24.2498,-56.8821
2024-03-24T01:13:02.355168000Z,776.803,-26.5556,-58.4575
2024-03-24T01:13:04.355172000Z,777.294,-25.9143,-58.6443
2024-03-24T01:13:06.355176000Z,777.748,-22.9296,-56.3026
2024-03-24T01:13:08.355179000Z,777.625,-24.8959,-56.0417
2024-03-24T01:13:10.355183000Z,778.348,-24.7158,-54.3902
2024-03-24T01:13:12.355187000Z,775.971,-19.8588,-54.1533
2024-03-24T01:13:14.355190000Z,775.685,-16.5517,-53.0938
2024-03-24T01:13:16.355194000Z,775.369,-20.1424,-55.7447
2024-03-24T01:13:18.355198000Z,776.600,-18.7024,-53.1738
2024-03-24T01:13:20.355202000Z,777.028,-31.7880,-57.4044
2024-03-24T01:13:22.355205000Z,776.130,-26.0004,-56.2374
2024-03-24T01:13:24.355209000Z,776.065,-32.6998,-59.8725
2024-03-24T01:13:26.355213000Z,778.237,-27.9969,-54.4703
2024-03-24T01:13:28.355216000Z,774.416,-27.4676,-56.2668
2024-03-24T01:13:30.355220000Z,779.901,-25.7586,-49.5780
2024-03-24T01:13:32.355224000Z,778.680,-24.1072,-47.3847
2024-03-24T01:13:34.355228000Z,782.296,-27.6752,-45.5637
2024-03-24T01:13:36.355231000Z,775.669,-26.0231,-49.9204
2024-03-24T01:13:38.355235000Z,773.535,-18.2881,-47.9200
2024-03-24T01:13:44.355246000Z,773.076,-24.5588,-51.1761
2024-03-24T01:13:48.355254000Z,772.379,-34.0608,-54.5699
2024-03-24T01:13:50.355257000Z,771.116,-19.2247,-49.9295
2024-03-24T01:13:52.355261000Z,775.027,-27.0691,-51.1310
2024-03-24T01:13:54.355265000Z,773.996,-28.5485,-52.5070
2024-03-24T01:13:56.355268000Z,778.297,-29.0731,-51.4919
2024-03-24T01:13:58.355272000Z,779.235,-32.3232,-52.6324
2024-03-24T01:14:00.355276000Z,775.920,-32.8086,-53.9273
2024-03-24T01:14:02.355279000Z,787.092,-30.8902,-47.4469
2024-03-24T01:14:04.355283000Z,782.397,-27.9437,-48.9898
2024-03-24T01:14:06.355287000Z,780.674,-33.6670,-54.0132
2024-03-24T01:14:08.355290000Z,777.328,-29.1063,-54.7161
2024-03-24T01:14:10.355294000Z,788.931,-39.1039,-50.7804
2024-03-24T01:14:12.355298000Z,777.383,-23.1060,-54.0618
2024-03-24T01:14:14.355302000Z,774.983,-20.8815,-58.5583
2024-03-24T01:14:16.355305000Z,772.106,-21.0027,-60.6201
2024-03-24T01:14:18.355309000Z,772.450,-16.2779,-56.2610
2024-03-24T01:14:20.355313000Z,776.844,-24.2977,-59.1596
2024-03-24T01:14:22.355316000Z,779.253,-17.9828,-55.2475
2024-03-24T01:14:24.355320000Z,773.943,-18.7132,-57.0202
2024-03-24T01:14:26.355324000Z,776.836,-15.6094,-54.9339
2024-03-24T01:14:28.355328000Z,777.036,-13.9256,-54.7649
2024-03-24T01:14:30.355331000Z,779.851,-13.3228,-51.7333
2024-03-24T01:14:32.355335000Z,777.997,-21.5732,-59.9558
2024-03-24T01:14:34.355339000Z,776.589,-20.9733,-59.5390
2024-03-24T01:14:36.355342000Z,771.047,-19.7258,-60.8035
2024-03-24T01:14:38.355346000Z,773.929,-16.5475,-58.1263
2024-03-24T01:14:40.355350000Z,777.745,-20.2998,-57.1287
2024-03-24T01:14:42.355354000Z,769.984,-25.3044,-63.5513
2024-03-24T01:14:44.355357000Z,769.452,-13.7115,-58.8522
2024-03-24T01:14:46.355361000Z,763.808,-15.5557,-58.1150
2024-03-24T01:14:48.355365000Z,776.236,-21.8098,-52.7014
2024-03-24T01:14:50.355368000Z,776.028,-24.4947,-56.0722
2024-03-24T01:14:52.355372000Z,773.122,-20.5495,-54.1091
2024-03-24T01:14:54.355376000Z,775.620,-28.9281,-56.2045
2024-03-24T01:14:56.355380000Z,779.167,-32.8295,-56.3253
2024-03-24T01:14:58.355383000Z,778.000,-29.8772,-53.6391
2024-03-24T01:15:00.355387000Z,775.465,-30.1780,-55.5744
2024-03-24T01:15:02.355391000Z,770.029,-33.1496,-57.5033
2024-03-24T01:15:04.355395000Z,774.367,-28.5191,-53.0494
2024-03-24T01:15:06.355398000Z,777.490,-24.1873,-50.8900
2024-03-24T01:15:08.355402000Z,773.752,-24.6710,-51.5804
2024-03-24T01:15:10.355406000Z,779.119,-31.4618,-56.8021
2024-03-24T01:15:12.355409000Z,778.875,-23.7139,-50.2202
2024-03-24T01:15:14.355413000Z,776.971,-28.3690,-52.0839
2024-03-24T01:15:16.355417000Z,774.040,-28.0813,-52.6524
2024-03-24T01:15:18.355421000Z,772.519,-24.1743,-51.3149
2024-03-24T01:15:24.355432000Z,779.466,-31.5060,-54.0273
2024-03-24T01:15:28.355439000Z,780.576,-29.9873,-52.5643
2024-03-24T01:15:30.355443000Z,780.725,-31.9660,-52.0981
2024-03-24T01:15:32.355447000Z,779.638,-35.5589,-57.6186
2024-03-24T01:15:34.355450000Z,784.040,-30.6024,-55.7542
2024-03-24T01:15:36.355454000Z,785.797,-31.2902,-54.1513
2024-03-24T01:15:38.355458000Z,779.710,-33.6329,-55.4906
2024-03-24T01:15:40.355461000Z,777.367,-27.9973,-51.8287
2024-03-24T01:15:42.355465000Z,776.392,-26.1627,-52.4190
2024-03-24T01:15:44.355469000Z,779.637,-30.3940,-53.1091
2024-03-24T01:15:46.355473000Z,778.180,-29.9380,-54.0038
2024-03-24T01:15:48.355476000Z,776.565,-29.4075,-54.5775
2024-03-24T01:15:50.355480000Z,780.805,-27.7486,-49.1093
2024-03-24T01:15:52.355484000Z,780.638,-25.0576,-47.4582
2024-03-24T01:15:54.355487000Z,776.700,-25.1022,-50.5081
